timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-05-12T00:00:00.000Z";"2025-05-12T23:59:59.999Z";"2025-05-12T09:20:00.000Z";"2025-05-12T18:53:00.000Z";"2781";0.2315087347;0.2515410132;0.2221845956;0.2310015014;4628696012.37;34474258976.73;"2025-05-12T23:59:59.999Z"
"2025-05-11T00:00:00.000Z";"2025-05-11T23:59:59.999Z";"2025-05-11T00:13:00.000Z";"2025-05-11T16:10:00.000Z";"2781";0.2486820966;0.2587393935;0.2235796187;0.2315076632;3518175098.37;34546776653.76;"2025-05-11T23:59:59.999Z"
"2025-05-10T00:00:00.000Z";"2025-05-10T23:59:59.999Z";"2025-05-10T23:19:00.000Z";"2025-05-10T01:00:00.000Z";"2781";0.2052945571;0.2491103305;0.203610338;0.2486888217;3238796872.26;37106018868.65;"2025-05-10T23:59:59.999Z"
"2025-05-09T00:00:00.000Z";"2025-05-09T23:59:59.999Z";"2025-05-09T08:37:00.000Z";"2025-05-09T04:41:00.000Z";"2781";0.1975810147;0.2126348944;0.1933391471;0.2052903314;2387581238.42;30628704932.14;"2025-05-09T23:59:59.999Z"
"2025-05-08T00:00:00.000Z";"2025-05-08T23:59:59.999Z";"2025-05-08T23:49:00.000Z";"2025-05-08T00:49:00.000Z";"2781";0.1720096273;0.1979385081;0.1718934357;0.1975772409;1943565535.96;29475791030.82;"2025-05-08T23:59:59.999Z"
"2025-05-07T00:00:00.000Z";"2025-05-07T23:59:59.999Z";"2025-05-07T00:27:00.000Z";"2025-05-07T19:36:00.000Z";"2781";0.1721151408;0.1740632213;0.1694806594;0.1720066539;677248571.05;25658603237.71;"2025-05-07T23:59:59.999Z"
"2025-05-06T00:00:00.000Z";"2025-05-06T23:59:59.999Z";"2025-05-06T23:52:00.000Z";"2025-05-06T13:31:00.000Z";"2781";0.1706043697;0.1724020078;0.1643982461;0.1721155268;831221259.59;25672015640.57;"2025-05-06T23:59:59.999Z"
"2025-05-05T00:00:00.000Z";"2025-05-05T23:59:59.999Z";"2025-05-05T09:33:00.000Z";"2025-05-05T20:38:00.000Z";"2781";0.1705520242;0.1745383577;0.1686662641;0.1706043697;689655043.62;25444358184.72;"2025-05-05T23:59:59.999Z"
"2025-05-04T00:00:00.000Z";"2025-05-04T23:59:59.999Z";"2025-05-04T02:26:00.000Z";"2025-05-04T23:32:00.000Z";"2781";0.1757570043;0.1772635528;0.1701709939;0.1705523259;626186290.26;25434231730.11;"2025-05-04T23:59:59.999Z"
"2025-05-03T00:00:00.000Z";"2025-05-03T23:59:59.999Z";"2025-05-03T00:21:00.000Z";"2025-05-03T23:38:00.000Z";"2781";0.1815766328;0.1820532647;0.1755080274;0.1757571387;577738364.98;26208052516.43;"2025-05-03T23:59:59.999Z"
"2025-05-02T00:00:00.000Z";"2025-05-02T23:59:59.999Z";"2025-05-02T03:16:00.000Z";"2025-05-02T07:49:00.000Z";"2781";0.1807664895;0.184081709;0.1794396965;0.1815772107;1008214454.63;27073365814.08;"2025-05-02T23:59:59.999Z"
"2025-05-01T00:00:00.000Z";"2025-05-01T23:59:59.999Z";"2025-05-01T17:19:00.000Z";"2025-05-01T00:03:00.000Z";"2781";0.1723406665;0.1832897793;0.1722939249;0.1807587394;1018176528.43;26950077578.93;"2025-05-01T23:59:59.999Z"
"2025-04-30T00:00:00.000Z";"2025-04-30T23:59:59.999Z";"2025-04-30T03:57:00.000Z";"2025-04-30T14:01:00.000Z";"2781";0.1746401824;0.1763503388;0.1672689509;0.1723395378;970750123.01;25691510168.96;"2025-04-30T23:59:59.999Z"
"2025-04-29T00:00:00.000Z";"2025-04-29T23:59:59.999Z";"2025-04-29T01:13:00.000Z";"2025-04-29T23:22:00.000Z";"2781";0.1789517075;0.1805412029;0.1727945065;0.1746362635;966758882.67;26031922594.92;"2025-04-29T23:59:59.999Z"
"2025-04-28T00:00:00.000Z";"2025-04-28T23:59:59.999Z";"2025-04-28T11:43:00.000Z";"2025-04-28T01:44:00.000Z";"2781";0.1796730043;0.1826716154;0.1743727853;0.1789518259;1345897366.19;26672133977.93;"2025-04-28T23:59:59.999Z"
"2025-04-27T00:00:00.000Z";"2025-04-27T23:59:59.999Z";"2025-04-27T00:22:00.000Z";"2025-04-27T05:31:00.000Z";"2781";0.1818906496;0.1831453241;0.1770026876;0.1796715741;1113159754.65;26777182847.21;"2025-04-27T23:59:59.999Z"
"2025-04-26T00:00:00.000Z";"2025-04-26T23:59:59.999Z";"2025-04-26T02:04:00.000Z";"2025-04-26T21:04:00.000Z";"2781";0.181831574;0.1924431222;0.1804106324;0.1818903874;1467785871.7;27105129313.06;"2025-04-26T23:59:59.999Z"
"2025-04-25T00:00:00.000Z";"2025-04-25T23:59:59.999Z";"2025-04-25T15:02:00.000Z";"2025-04-25T03:04:00.000Z";"2781";0.1824596765;0.1860348533;0.1781203011;0.1818295145;1731253892.75;27093873028.34;"2025-04-25T23:59:59.999Z"
"2025-04-24T00:00:00.000Z";"2025-04-24T23:59:59.999Z";"2025-04-24T23:52:00.000Z";"2025-04-24T08:50:00.000Z";"2781";0.1786046889;0.1831445026;0.1702609337;0.1824569036;1479272163.82;27184985840.59;"2025-04-24T23:59:59.999Z"
"2025-04-23T00:00:00.000Z";"2025-04-23T23:59:59.999Z";"2025-04-23T13:21:00.000Z";"2025-04-23T15:31:00.000Z";"2781";0.1786522294;0.1850221989;0.1756575266;0.1786045054;1860794550.34;26608168692.84;"2025-04-23T23:59:59.999Z"
"2025-04-22T00:00:00.000Z";"2025-04-22T23:59:59.999Z";"2025-04-22T22:26:00.000Z";"2025-04-22T00:38:00.000Z";"2781";0.1593866994;0.1793711076;0.1579542558;0.1786484127;1568128901.81;26612853669.1;"2025-04-22T23:59:59.999Z"
"2025-04-21T00:00:00.000Z";"2025-04-21T23:59:59.999Z";"2025-04-21T14:32:00.000Z";"2025-04-21T00:04:00.000Z";"2781";0.1551841167;0.1629342794;0.1551399531;0.159388102;1038358279.12;23740780585.02;"2025-04-21T23:59:59.999Z"
"2025-04-20T00:00:00.000Z";"2025-04-20T23:59:59.999Z";"2025-04-20T06:11:00.000Z";"2025-04-20T16:05:00.000Z";"2781";0.1573334936;0.1592826111;0.1527450923;0.1551841167;637644889.27;23112687259.09;"2025-04-20T23:59:59.999Z"
"2025-04-19T00:00:00.000Z";"2025-04-19T23:59:59.999Z";"2025-04-19T04:32:00.000Z";"2025-04-19T17:01:00.000Z";"2781";0.1576184752;0.1605557174;0.1565234364;0.1573334936;477710096.48;23430649242.09;"2025-04-19T23:59:59.999Z"
"2025-04-18T00:00:00.000Z";"2025-04-18T23:59:59.999Z";"2025-04-18T22:08:00.000Z";"2025-04-18T02:17:00.000Z";"2781";0.155740901;0.1587698073;0.153774315;0.1576160055;477534243.58;23470941348.67;"2025-04-18T23:59:59.999Z"
"2025-04-17T00:00:00.000Z";"2025-04-17T23:59:59.999Z";"2025-04-17T18:23:00.000Z";"2025-04-17T14:40:00.000Z";"2781";0.1546910651;0.1593510639;0.1531810317;0.1557401783;586169227.37;23189207527.16;"2025-04-17T23:59:59.999Z"
"2025-04-16T00:00:00.000Z";"2025-04-16T23:59:59.999Z";"2025-04-16T20:22:00.000Z";"2025-04-16T18:02:00.000Z";"2781";0.1535473343;0.1570031759;0.1509436347;0.1546883945;823568608.14;23030802776.04;"2025-04-16T23:59:59.999Z"
"2025-04-15T00:00:00.000Z";"2025-04-15T23:59:59.999Z";"2025-04-15T13:52:00.000Z";"2025-04-15T23:53:00.000Z";"2781";0.158502558;0.1610610095;0.153257901;0.1535496668;777400543.65;22858419129.53;"2025-04-15T23:59:59.999Z"
"2025-04-14T00:00:00.000Z";"2025-04-14T23:59:59.999Z";"2025-04-14T02:37:00.000Z";"2025-04-14T21:40:00.000Z";"2781";0.1627917898;0.1686406051;0.1576890132;0.1585011835;988651638.75;23593938905.06;"2025-04-14T23:59:59.999Z"
"2025-04-13T00:00:00.000Z";"2025-04-13T23:59:59.999Z";"2025-04-13T01:13:00.000Z";"2025-04-13T13:59:00.000Z";"2781";0.1676111273;0.1684889291;0.1613202705;0.1627921729;874509965.28;24230189877.09;"2025-04-13T23:59:59.999Z"
"2025-04-12T00:00:00.000Z";"2025-04-12T23:59:59.999Z";"2025-04-12T22:46:00.000Z";"2025-04-12T03:01:00.000Z";"2781";0.1600891049;0.1693335446;0.1578768889;0.167610834;867802910.44;24945216520.96;"2025-04-12T23:59:59.999Z"
"2025-04-11T00:00:00.000Z";"2025-04-11T23:59:59.999Z";"2025-04-11T21:25:00.000Z";"2025-04-11T01:01:00.000Z";"2781";0.1536680846;0.1621402665;0.1533625156;0.1600887106;864574134.64;23823560306.62;"2025-04-11T23:59:59.999Z"
"2025-04-10T00:00:00.000Z";"2025-04-10T23:59:59.999Z";"2025-04-10T00:00:00.000Z";"2025-04-10T16:04:00.000Z";"2781";0.1603709793;0.1603769672;0.1494186593;0.1536663309;1231567925.54;22865910324.42;"2025-04-10T23:59:59.999Z"
"2025-04-09T00:00:00.000Z";"2025-04-09T23:59:59.999Z";"2025-04-09T21:16:00.000Z";"2025-04-09T01:32:00.000Z";"2781";0.1421089537;0.1640258582;0.1367201504;0.1603710467;2265462273.16;23861125933.46;"2025-04-09T23:59:59.999Z"
"2025-04-08T00:00:00.000Z";"2025-04-08T23:59:59.999Z";"2025-04-08T12:13:00.000Z";"2025-04-08T23:49:00.000Z";"2781";0.149520377;0.1567271125;0.1415137114;0.1421074288;1829881698.82;21142033112.45;"2025-04-08T23:59:59.999Z"
"2025-04-07T00:00:00.000Z";"2025-04-07T23:59:59.999Z";"2025-04-07T14:20:00.000Z";"2025-04-07T07:06:00.000Z";"2781";0.1488454889;0.1525997412;0.1315072497;0.1495205591;3512035481.13;22242605880.38;"2025-04-07T23:59:59.999Z"
"2025-04-06T00:00:00.000Z";"2025-04-06T23:59:59.999Z";"2025-04-06T01:28:00.000Z";"2025-04-06T23:25:00.000Z";"2781";0.1690269592;0.1697689342;0.1464523322;0.1488454889;1267445531.8;22140146743.82;"2025-04-06T23:59:59.999Z"
"2025-04-05T00:00:00.000Z";"2025-04-05T23:59:59.999Z";"2025-04-05T01:34:00.000Z";"2025-04-05T13:55:00.000Z";"2781";0.1710978381;0.1714127651;0.1663776577;0.1690266406;607481979.54;25139728915.84;"2025-04-05T23:59:59.999Z"
"2025-04-04T00:00:00.000Z";"2025-04-04T23:59:59.999Z";"2025-04-04T22:25:00.000Z";"2025-04-04T02:01:00.000Z";"2781";0.1620594363;0.1725789555;0.1604295987;0.1710984062;1645454215.98;25445377279.39;"2025-04-04T23:59:59.999Z"
"2025-04-03T00:00:00.000Z";"2025-04-03T23:59:59.999Z";"2025-04-03T05:08:00.000Z";"2025-04-03T15:01:00.000Z";"2781";0.1641949499;0.1672396714;0.1557345249;0.1620602946;1201472794.8;24098923108.06;"2025-04-03T23:59:59.999Z"
"2025-04-02T00:00:00.000Z";"2025-04-02T23:59:59.999Z";"2025-04-02T20:21:00.000Z";"2025-04-02T22:46:00.000Z";"2781";0.174085803;0.1786975917;0.1624089311;0.1641948725;1734215164.44;24414277862.21;"2025-04-02T23:59:59.999Z"
"2025-04-01T00:00:00.000Z";"2025-04-01T23:59:59.999Z";"2025-04-01T16:03:00.000Z";"2025-04-01T01:14:00.000Z";"2781";0.1667162806;0.1751449798;0.166215345;0.174085803;1149373220.91;25882590861.71;"2025-04-01T23:59:59.999Z"
"2025-03-31T00:00:00.000Z";"2025-03-31T23:59:59.999Z";"2025-03-31T15:52:00.000Z";"2025-03-31T10:13:00.000Z";"2781";0.1663188779;0.1682120413;0.1604916259;0.166715297;1321114552.56;24784588501.93;"2025-03-31T23:59:59.999Z"
"2025-03-30T00:00:00.000Z";"2025-03-30T23:59:59.999Z";"2025-03-30T03:24:00.000Z";"2025-03-30T22:23:00.000Z";"2781";0.1695705328;0.1722100416;0.1649739018;0.1663189304;831596448.71;24723272327.72;"2025-03-30T23:59:59.999Z"
"2025-03-29T00:00:00.000Z";"2025-03-29T23:59:59.999Z";"2025-03-29T00:44:00.000Z";"2025-03-29T17:19:00.000Z";"2781";0.1801914507;0.1822070343;0.1665832887;0.1695652468;1120659030.36;25203526537.54;"2025-03-29T23:59:59.999Z"
"2025-03-28T00:00:00.000Z";"2025-03-28T23:59:59.999Z";"2025-03-28T02:22:00.000Z";"2025-03-28T21:04:00.000Z";"2781";0.1904953021;0.192580723;0.1774842941;0.1801896062;1407200952.58;26780483404.7;"2025-03-28T23:59:59.999Z"
"2025-03-27T00:00:00.000Z";"2025-03-27T23:59:59.999Z";"2025-03-27T02:58:00.000Z";"2025-03-27T17:41:00.000Z";"2781";0.1947979988;0.2003842249;0.1883118698;0.1904946499;1282332600.67;28309254701.94;"2025-03-27T23:59:59.999Z"
"2025-03-26T00:00:00.000Z";"2025-03-26T23:59:59.999Z";"2025-03-26T10:13:00.000Z";"2025-03-26T00:16:00.000Z";"2781";0.1909077047;0.205378984;0.1898520533;0.1947983691;2068603476.99;28945805332.13;"2025-03-26T23:59:59.999Z"
"2025-03-25T00:00:00.000Z";"2025-03-25T23:59:59.999Z";"2025-03-25T15:10:00.000Z";"2025-03-25T04:04:00.000Z";"2781";0.1828897636;0.1933498177;0.181282903;0.1909096241;1549790933.57;28365325704.89;"2025-03-25T23:59:59.999Z"
"2025-03-24T00:00:00.000Z";"2025-03-24T23:59:59.999Z";"2025-03-24T20:17:00.000Z";"2025-03-24T02:02:00.000Z";"2781";0.1722470753;0.1889464854;0.1708793932;0.182888883;1472602265.6;27171498069.25;"2025-03-24T23:59:59.999Z"
"2025-03-23T00:00:00.000Z";"2025-03-23T23:59:59.999Z";"2025-03-23T23:59:00.000Z";"2025-03-23T00:13:00.000Z";"2781";0.167341768;0.1722529094;0.1671796939;0.1722529094;564898046.94;25587986230.9;"2025-03-23T23:59:59.999Z"
"2025-03-22T00:00:00.000Z";"2025-03-22T23:59:59.999Z";"2025-03-22T19:37:00.000Z";"2025-03-22T23:25:00.000Z";"2781";0.167067874;0.169545506;0.1668039467;0.1673425121;438263314.46;24856997482.65;"2025-03-22T23:59:59.999Z"
"2025-03-21T00:00:00.000Z";"2025-03-21T23:59:59.999Z";"2025-03-21T02:01:00.000Z";"2025-03-21T13:40:00.000Z";"2781";0.169351066;0.1714014288;0.1649585291;0.1670616641;743835418.56;24814012673.6;"2025-03-21T23:59:59.999Z"
"2025-03-20T00:00:00.000Z";"2025-03-20T23:59:59.999Z";"2025-03-20T00:15:00.000Z";"2025-03-20T16:55:00.000Z";"2781";0.1780695774;0.1790062441;0.1670419263;0.169351471;959535286.18;25150824088.44;"2025-03-20T23:59:59.999Z"
"2025-03-19T00:00:00.000Z";"2025-03-19T23:59:59.999Z";"2025-03-19T23:50:00.000Z";"2025-03-19T02:07:00.000Z";"2781";0.1680293031;0.1785173285;0.1670035187;0.1780645697;1238919491.01;26443189146.07;"2025-03-19T23:59:59.999Z"
"2025-03-18T00:00:00.000Z";"2025-03-18T23:59:59.999Z";"2025-03-18T00:00:00.000Z";"2025-03-18T14:05:00.000Z";"2781";0.1734718271;0.1734718271;0.1632366038;0.1680293031;1046683877.7;24949912797.43;"2025-03-18T23:59:59.999Z"
"2025-03-17T00:00:00.000Z";"2025-03-17T23:59:59.999Z";"2025-03-17T19:49:00.000Z";"2025-03-17T00:02:00.000Z";"2781";0.1682331254;0.175991629;0.1681933211;0.1734648977;1002401452.43;25755663383.73;"2025-03-17T23:59:59.999Z"
"2025-03-16T00:00:00.000Z";"2025-03-16T23:59:59.999Z";"2025-03-16T00:46:00.000Z";"2025-03-16T14:01:00.000Z";"2781";0.1760673221;0.1766985818;0.1662270953;0.1682346316;935490544.53;24975572905.21;"2025-03-16T23:59:59.999Z"
"2025-03-15T00:00:00.000Z";"2025-03-15T23:59:59.999Z";"2025-03-15T16:49:00.000Z";"2025-03-15T02:37:00.000Z";"2781";0.1717654452;0.1776117692;0.1715614053;0.1760681749;731309597.11;26136223201.71;"2025-03-15T23:59:59.999Z"
"2025-03-14T00:00:00.000Z";"2025-03-14T23:59:59.999Z";"2025-03-14T15:37:00.000Z";"2025-03-14T00:11:00.000Z";"2781";0.1650653051;0.1757016693;0.1649269544;0.1717987638;1042050428.32;25494956454.4;"2025-03-14T23:59:59.999Z"
"2025-03-13T00:00:00.000Z";"2025-03-13T23:59:59.999Z";"2025-03-13T00:28:00.000Z";"2025-03-13T21:22:00.000Z";"2781";0.172381265;0.1727108548;0.1620952052;0.1650651785;1437934838.14;24498671787.52;"2025-03-13T23:59:59.999Z"
"2025-03-12T00:00:00.000Z";"2025-03-12T23:59:59.999Z";"2025-03-12T12:34:00.000Z";"2025-03-12T04:46:00.000Z";"2781";0.1641554037;0.1725131352;0.1597913802;0.172381265;1618464957.41;25581706812.32;"2025-03-12T23:59:59.999Z"
"2025-03-11T00:00:00.000Z";"2025-03-11T23:59:59.999Z";"2025-03-11T20:01:00.000Z";"2025-03-11T01:08:00.000Z";"2781";0.1540583031;0.168317332;0.1453495339;0.164165732;2372945325.02;24360837549.45;"2025-03-11T23:59:59.999Z"
"2025-03-10T00:00:00.000Z";"2025-03-10T23:59:59.999Z";"2025-03-10T09:25:00.000Z";"2025-03-10T19:05:00.000Z";"2781";0.1678033163;0.1802833968;0.151363847;0.154059567;2202314257.77;22858666068.5;"2025-03-10T23:59:59.999Z"
"2025-03-09T00:00:00.000Z";"2025-03-09T23:59:59.999Z";"2025-03-09T01:08:00.000Z";"2025-03-09T18:25:00.000Z";"2781";0.1921711521;0.1939974745;0.1662866992;0.1678033163;1797791193.99;24896171169.24;"2025-03-09T23:59:59.999Z"
"2025-03-08T00:00:00.000Z";"2025-03-08T23:59:59.999Z";"2025-03-08T01:10:00.000Z";"2025-03-08T17:13:00.000Z";"2781";0.1979734755;0.2006692195;0.1915060577;0.192171625;949946398.87;28509109591.8;"2025-03-08T23:59:59.999Z"
"2025-03-07T00:00:00.000Z";"2025-03-07T23:59:59.999Z";"2025-03-07T14:49:00.000Z";"2025-03-07T00:56:00.000Z";"2781";0.2017271857;0.2083309662;0.1915472266;0.1979733673;1829178902.8;29365973769.9;"2025-03-07T23:59:59.999Z"
"2025-03-06T00:00:00.000Z";"2025-03-06T23:59:59.999Z";"2025-03-06T05:43:00.000Z";"2025-03-06T19:34:00.000Z";"2781";0.2047188609;0.2192305399;0.1995663306;0.2017274067;1799078197.38;29920557063.29;"2025-03-06T23:59:59.999Z"
"2025-03-05T00:00:00.000Z";"2025-03-05T23:59:59.999Z";"2025-03-05T10:38:00.000Z";"2025-03-05T04:31:00.000Z";"2781";0.1991426492;0.2059572096;0.1965834316;0.2047202772;1433656839.5;30361446121.89;"2025-03-05T23:59:59.999Z"
"2025-03-04T00:00:00.000Z";"2025-03-04T23:59:59.999Z";"2025-03-04T21:31:00.000Z";"2025-03-04T16:37:00.000Z";"2781";0.1990819104;0.201628878;0.1837339496;0.199145671;2366639397.24;29531581121.36;"2025-03-04T23:59:59.999Z"
"2025-03-03T00:00:00.000Z";"2025-03-03T23:59:59.999Z";"2025-03-03T00:01:00.000Z";"2025-03-03T22:01:00.000Z";"2781";0.239258978;0.2396527609;0.1942816433;0.1990759457;2824331185.18;29520338510.6;"2025-03-03T23:59:59.999Z"
"2025-03-02T00:00:00.000Z";"2025-03-02T23:59:59.999Z";"2025-03-02T23:43:00.000Z";"2025-03-02T15:25:00.000Z";"2781";0.2065372193;0.2416695811;0.2019048759;0.2392669152;3319886567.61;35472097916.04;"2025-03-02T23:59:59.999Z"
"2025-03-01T00:00:00.000Z";"2025-03-01T23:59:59.999Z";"2025-03-01T05:00:00.000Z";"2025-03-01T01:01:00.000Z";"2781";0.2019625758;0.2086972987;0.1994634224;0.2065372193;1197948865.86;30619596945.6;"2025-03-01T23:59:59.999Z"
"2025-02-28T00:00:00.000Z";"2025-02-28T23:59:59.999Z";"2025-02-28T00:07:00.000Z";"2025-02-28T08:25:00.000Z";"2781";0.2068232859;0.2068589652;0.1818759815;0.201962518;2620914146.58;29938279299.8;"2025-02-28T23:59:59.999Z"
"2025-02-27T00:00:00.000Z";"2025-02-27T23:59:59.999Z";"2025-02-27T11:01:00.000Z";"2025-02-27T01:12:00.000Z";"2781";0.2028525239;0.2112391675;0.2012553548;0.2068237303;1369944971.63;30656618645.39;"2025-02-27T23:59:59.999Z"
"2025-02-26T00:00:00.000Z";"2025-02-26T23:59:59.999Z";"2025-02-26T03:22:00.000Z";"2025-02-26T18:58:00.000Z";"2781";0.2112679905;0.2135015756;0.1963640571;0.2055411258;2020402428.15;30459996145.49;"2025-02-26T23:59:59.999Z"
"2025-02-25T00:00:00.000Z";"2025-02-25T23:59:59.999Z";"2025-02-25T22:12:00.000Z";"2025-02-25T10:24:00.000Z";"2781";0.2103727053;0.2139212276;0.1967638193;0.2123886163;3432761744.96;31474455603.97;"2025-02-25T23:59:59.999Z"
"2025-02-24T00:00:00.000Z";"2025-02-24T23:59:59.999Z";"2025-02-24T00:16:00.000Z";"2025-02-24T23:01:00.000Z";"2781";0.2430215727;0.2438282429;0.208322202;0.210358772;2239353273.26;31173761226.62;"2025-02-24T23:59:59.999Z"
"2025-02-23T00:00:00.000Z";"2025-02-23T23:59:59.999Z";"2025-02-23T07:45:00.000Z";"2025-02-23T20:38:00.000Z";"2781";0.2467235781;0.2474354328;0.2406552957;0.2430229508;707579810.62;36008857923.21;"2025-02-23T23:59:59.999Z"
"2025-02-22T00:00:00.000Z";"2025-02-22T23:59:59.999Z";"2025-02-22T18:13:00.000Z";"2025-02-22T00:16:00.000Z";"2781";0.2393142142;0.2476646701;0.2383395778;0.2467234885;932077729.57;36554038924.4;"2025-02-22T23:59:59.999Z"
"2025-02-21T00:00:00.000Z";"2025-02-21T23:59:59.999Z";"2025-02-21T13:49:00.000Z";"2025-02-21T21:43:00.000Z";"2781";0.2548577759;0.2609307839;0.2349189584;0.2393080597;2024664109.03;35453353686.64;"2025-02-21T23:59:59.999Z"
"2025-02-20T00:00:00.000Z";"2025-02-20T23:59:59.999Z";"2025-02-20T14:37:00.000Z";"2025-02-20T16:05:00.000Z";"2781";0.2547669837;0.2574603833;0.2505124908;0.2548603979;1119395679.56;37752236887.1;"2025-02-20T23:59:59.999Z"
"2025-02-19T00:00:00.000Z";"2025-02-19T23:59:59.999Z";"2025-02-19T12:31:00.000Z";"2025-02-19T01:28:00.000Z";"2781";0.2509032113;0.255223067;0.2492780426;0.2547679169;1007520306;37735269444.84;"2025-02-19T23:59:59.999Z"
"2025-02-18T00:00:00.000Z";"2025-02-18T23:59:59.999Z";"2025-02-18T02:02:00.000Z";"2025-02-18T17:37:00.000Z";"2781";0.2581478752;0.2593939613;0.2426029929;0.2509005968;1601424562.14;37159527430.18;"2025-02-18T23:59:59.999Z"
"2025-02-17T00:00:00.000Z";"2025-02-17T23:59:59.999Z";"2025-02-17T14:19:00.000Z";"2025-02-17T19:05:00.000Z";"2781";0.265757682;0.2684991084;0.2544844238;0.2581481675;1369340298.46;38228957853.24;"2025-02-17T23:59:59.999Z"
"2025-02-16T00:00:00.000Z";"2025-02-16T23:59:59.999Z";"2025-02-16T00:40:00.000Z";"2025-02-16T18:38:00.000Z";"2781";0.2717260972;0.2738159814;0.2642379069;0.2657395776;969472255.41;39352272440.65;"2025-02-16T23:59:59.999Z"
"2025-02-15T00:00:00.000Z";"2025-02-15T23:59:59.999Z";"2025-02-15T03:04:00.000Z";"2025-02-15T20:53:00.000Z";"2781";0.2719315772;0.2826794563;0.2689409669;0.2717244477;1624562147.03;40232327443.25;"2025-02-15T23:59:59.999Z"
"2025-02-14T00:00:00.000Z";"2025-02-14T23:59:59.999Z";"2025-02-14T17:56:00.000Z";"2025-02-14T05:50:00.000Z";"2781";0.2624905462;0.2852933075;0.261209931;0.2719288582;2320487583.78;40259052968.95;"2025-02-14T23:59:59.999Z"
"2025-02-13T00:00:00.000Z";"2025-02-13T23:59:59.999Z";"2025-02-13T01:52:00.000Z";"2025-02-13T14:19:00.000Z";"2781";0.2641295715;0.2669177716;0.2540502356;0.2624922962;1492303516.88;38857726681.72;"2025-02-13T23:59:59.999Z"
"2025-02-12T00:00:00.000Z";"2025-02-12T23:59:59.999Z";"2025-02-12T22:34:00.000Z";"2025-02-12T14:32:00.000Z";"2781";0.2531234599;0.2670299227;0.2488906853;0.2641216012;1949247514.15;39096724986.67;"2025-02-12T23:59:59.999Z"
"2025-02-11T00:00:00.000Z";"2025-02-11T23:59:59.999Z";"2025-02-11T06:53:00.000Z";"2025-02-11T19:50:00.000Z";"2781";0.2552643303;0.2692325566;0.2490311964;0.2531224723;1721245014.57;37463977837.25;"2025-02-11T23:59:59.999Z"
"2025-02-10T00:00:00.000Z";"2025-02-10T23:59:59.999Z";"2025-02-10T20:50:00.000Z";"2025-02-10T02:16:00.000Z";"2781";0.2492894151;0.2559249062;0.2420612849;0.2552596118;1342589438.92;37777516902.37;"2025-02-10T23:59:59.999Z"
"2025-02-09T00:00:00.000Z";"2025-02-09T23:59:59.999Z";"2025-02-09T03:53:00.000Z";"2025-02-09T22:07:00.000Z";"2781";0.2532650311;0.2598357335;0.240306356;0.2492900401;1242077795.13;36889844249.95;"2025-02-09T23:59:59.999Z"
"2025-02-08T00:00:00.000Z";"2025-02-08T23:59:59.999Z";"2025-02-08T23:44:00.000Z";"2025-02-08T05:22:00.000Z";"2781";0.2466130944;0.2539501351;0.2449922525;0.2532660995;989182891.03;37474703854.53;"2025-02-08T23:59:59.999Z"
"2025-02-07T00:00:00.000Z";"2025-02-07T23:59:59.999Z";"2025-02-07T14:23:00.000Z";"2025-02-07T22:35:00.000Z";"2781";0.2480792137;0.2612172222;0.2395444048;0.2466125931;2042225148.81;36487092008.55;"2025-02-07T23:59:59.999Z"
"2025-02-06T00:00:00.000Z";"2025-02-06T23:59:59.999Z";"2025-02-06T07:01:00.000Z";"2025-02-06T20:01:00.000Z";"2781";0.2562325689;0.2656953842;0.2439424388;0.248084302;1892595490.34;36700671758.46;"2025-02-06T23:59:59.999Z"
"2025-02-05T00:00:00.000Z";"2025-02-05T23:59:59.999Z";"2025-02-05T12:21:00.000Z";"2025-02-05T18:56:00.000Z";"2781";0.2641282948;0.2690282688;0.2543718314;0.2562331796;1818131453.64;37903370940.73;"2025-02-05T23:59:59.999Z"
"2025-02-04T00:00:00.000Z";"2025-02-04T23:59:59.999Z";"2025-02-04T01:43:00.000Z";"2025-02-04T21:58:00.000Z";"2781";0.2850161673;0.2884672286;0.2562924748;0.2641436029;4306969827.15;39067743383.48;"2025-02-04T23:59:59.999Z"
"2025-02-03T00:00:00.000Z";"2025-02-03T23:59:59.999Z";"2025-02-03T22:31:00.000Z";"2025-02-03T02:10:00.000Z";"2781";0.2675104879;0.2924642476;0.2117196547;0.2850036741;11007373557.31;42153422685.7;"2025-02-03T23:59:59.999Z"
"2025-02-02T00:00:00.000Z";"2025-02-02T23:59:59.999Z";"2025-02-02T01:22:00.000Z";"2025-02-02T23:29:00.000Z";"2781";0.3083768892;0.314589188;0.25455479;0.2675091732;5607210222.37;39560494139.89;"2025-02-02T23:59:59.999Z"
"2025-02-01T00:00:00.000Z";"2025-02-01T23:59:59.999Z";"2025-02-01T02:21:00.000Z";"2025-02-01T23:28:00.000Z";"2781";0.3287271253;0.3318936893;0.3042644665;0.3083571769;1577548524.41;45600041037.81;"2025-02-01T23:59:59.999Z"
"2025-01-31T00:00:00.000Z";"2025-01-31T23:59:59.999Z";"2025-01-31T15:40:00.000Z";"2025-01-31T20:25:00.000Z";"2781";0.3315071883;0.3406770158;0.3243130625;0.3287280312;1796042121.69;48604920115.97;"2025-01-31T23:59:59.999Z"
